question-question	2016	0956	2	What could be wrong with my furnace?	What could be wrong with my air conditioner?	StackExchange Network: http://diy.stackexchange.com/questions/10989 Author: furnace question (http://diy.stackexchange.com/users/4724) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/26740 Author: DMoore (http://diy.stackexchange.com/users/12002) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	0959	0	What kind of socket is this?	What type of asbestos is this?	StackExchange Network: http://diy.stackexchange.com/questions/16093 Author: StackedCrooked (http://diy.stackexchange.com/users/619) Last Editor: BMitch (http://diy.stackexchange.com/users/2196)	StackExchange Network: http://diy.stackexchange.com/questions/42100 Author: Oliver (http://diy.stackexchange.com/users/21604)
question-question	2016	0968	0	What does the term "Out of the Furnace" refer to?	What does the "to" mean in the General Welfare Clause?	StackExchange Network: http://movies.stackexchange.com/questions/24217 Author: Napoleon Wilson (http://movies.stackexchange.com/users/49)	StackExchange Network: http://politics.stackexchange.com/questions/2803 Author: Keshav Srinivasan (http://politics.stackexchange.com/users/1953)
question-question	2016	0971	4	How can I prepare this old exterior wall for painting?	How do I prepare this exterior concrete wall for paint?	StackExchange Network: http://diy.stackexchange.com/questions/42541 Author: Gazza (http://diy.stackexchange.com/users/21853) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/20848 Author: Rick (http://diy.stackexchange.com/users/5186) Last Editor: Rick (http://diy.stackexchange.com/users/5186)
question-question	2016	0979	1	Which part of the GRE is more important to admissions committees?	Why do admissions committees consider the Statement of Purpose to be important?	StackExchange Network: http://academia.stackexchange.com/questions/16113 Author: hciapplicant (http://academia.stackexchange.com/users/11163) Last Editor: David Ketcheson (http://academia.stackexchange.com/users/81)	StackExchange Network: http://academia.stackexchange.com/questions/23242 Author: user111187 (http://academia.stackexchange.com/users/15142) Last Editor: Peter Jansson (http://academia.stackexchange.com/users/4394)
question-question	2016	1008	2	How do you teach a toddler not to share?	How do you teach a child religious views?	StackExchange Network: http://parenting.stackexchange.com/questions/7446 Author: Beofett (http://parenting.stackexchange.com/users/420)	StackExchange Network: http://parenting.stackexchange.com/questions/1090 Author: Koert (http://parenting.stackexchange.com/users/613) Last Editor: Beofett (http://parenting.stackexchange.com/users/420)
question-question	2016	1013	0	What was the meaning of "21 grams"?	What is the meaning of "$N industry"?	StackExchange Network: http://movies.stackexchange.com/questions/31570 Author: Amirreza Nasiri (http://movies.stackexchange.com/users/5903) Last Editor: chaitanya89 (http://movies.stackexchange.com/users/8228)	StackExchange Network: http://money.stackexchange.com/questions/29844 Author: AustinC (http://money.stackexchange.com/users/14363)
question-question	2016	1023	0	What is the difference between shawarma and gyros?	What is the difference between portamento and glissando?	StackExchange Network: http://cooking.stackexchange.com/questions/7695 Author: Michael at Herbivoracious (http://cooking.stackexchange.com/users/1393) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)	StackExchange Network: http://music.stackexchange.com/questions/27056 Author: Dave (http://music.stackexchange.com/users/2639)
question-question	2016	1032	3	What is the significance of the cat?	What is the significance of the missing elevator car?	StackExchange Network: http://movies.stackexchange.com/questions/1987 Author: ray (http://movies.stackexchange.com/users/1134) Last Editor: user1887 (No LastEditorUserId. Deleted?)	StackExchange Network: http://movies.stackexchange.com/questions/16430 Author: iandotkelly (http://movies.stackexchange.com/users/40) Last Editor: iandotkelly (http://movies.stackexchange.com/users/40)
question-question	2016	1033	3	How long is the life of a shot of espresso?	What is the optimal length of time for pulling a shot of espresso?	StackExchange Network: http://cooking.stackexchange.com/questions/29465 Author: OghmaOsiris (http://cooking.stackexchange.com/users/7275)	StackExchange Network: http://coffee.stackexchange.com/questions/202 Author: stevvve (http://coffee.stackexchange.com/users/2) Last Editor: Stanimiroff (http://coffee.stackexchange.com/users/195)
question-question	2016	1046	2	What is the best way to learn finger-picking on an acoustic guitar?	What is the best way to learn to play a piece on the guitar?	StackExchange Network: http://music.stackexchange.com/questions/4154 Author: reepicheep (http://music.stackexchange.com/users/1292) Last Editor: Dom (http://music.stackexchange.com/users/7222)	StackExchange Network: http://music.stackexchange.com/questions/9412 Author: nick (http://music.stackexchange.com/users/5581)
question-question	2016	1079	3	How can I get rid of fleas?	How can I get rid of fleas in my crawlspace forever?	StackExchange Network: http://pets.stackexchange.com/questions/107 Author: Beofett (http://pets.stackexchange.com/users/57) Last Editor: Spiderman (http://pets.stackexchange.com/users/481)	StackExchange Network: http://diy.stackexchange.com/questions/15350 Author: Steve French (http://diy.stackexchange.com/users/2428) Last Editor: Brad Mace (http://diy.stackexchange.com/users/887)
question-question	2016	1097	5	Is it possible to do a Master's in Mathematics after a Bachelor's in Economics?	Can I get a Master's in Economics with a Bachelor's in Mathematics?	StackExchange Network: http://academia.stackexchange.com/questions/26449 Author: Shreya (http://academia.stackexchange.com/users/20057)	StackExchange Network: http://academia.stackexchange.com/questions/29701 Author: user6276 (http://academia.stackexchange.com/users/22745) Last Editor: ff524 (http://academia.stackexchange.com/users/11365)
question-question	2016	1118	3	Should I switch to third person or continue in first person?	Should I write my biography in the first or third person?	StackExchange Network: http://writers.stackexchange.com/questions/5806 Author: Troy Davis (http://writers.stackexchange.com/users/3706) Last Editor: Lauren Ipsum (http://writers.stackexchange.com/users/553)	StackExchange Network: http://workplace.stackexchange.com/questions/15109 Author: Paul Brown (http://workplace.stackexchange.com/users/4710) Last Editor: enderland (http://workplace.stackexchange.com/users/2322)
question-question	2016	1148	2	How do I troubleshoot my electric oven?	How do I troubleshoot an electric furnace?	StackExchange Network: http://diy.stackexchange.com/questions/29417 Author: motoxer4533 (http://diy.stackexchange.com/users/4613) Last Editor: Steven (http://diy.stackexchange.com/users/4207)	StackExchange Network: http://diy.stackexchange.com/questions/12423 Author: bluexrider (http://diy.stackexchange.com/users/5336) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1151	3	How can I tell whether a mathematics journal seems reputable?	How can I tell if a journal is reputable?	StackExchange Network: http://academia.stackexchange.com/questions/32394 Author: user51189 (http://academia.stackexchange.com/users/24870) Last Editor: ff524 (http://academia.stackexchange.com/users/11365)	StackExchange Network: http://academia.stackexchange.com/questions/47668 Author: SolarLunix (http://academia.stackexchange.com/users/35379)
question-question	2016	1152	1	Is there a way to find out if I need a transit visa for a layover in the UK?	I have a Layover in Japan, Going to stayfor a month, Do I need a Transit Visa?	StackExchange Network: http://travel.stackexchange.com/questions/34106 Author: DJClayworth (http://travel.stackexchange.com/users/264) Last Editor: hippietrail (http://travel.stackexchange.com/users/140)	StackExchange Network: http://travel.stackexchange.com/questions/49021 Author: M.C. Sulit (http://travel.stackexchange.com/users/30486)
question-question	2016	1156	5	How can I help my dog adjust to a move?	How do I help my dog adjust after moving?	StackExchange Network: http://pets.stackexchange.com/questions/1986 Author: Jeni (http://pets.stackexchange.com/users/107) Last Editor: Zaralynda (http://pets.stackexchange.com/users/224)	StackExchange Network: http://pets.stackexchange.com/questions/6039 Author: user2789 (http://pets.stackexchange.com/users/2789) Last Editor: Jeremy (http://pets.stackexchange.com/users/523)
question-question	2016	1159	1	How long does cooked TVP keep in the fridge?	How long does uncooked meat last when kept in the freezer?	StackExchange Network: http://cooking.stackexchange.com/questions/21056 Author: pootzko (http://cooking.stackexchange.com/users/9008) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)	StackExchange Network: http://cooking.stackexchange.com/questions/13953 Author: Cho (http://cooking.stackexchange.com/users/5676) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)
question-question	2016	1172	1	Is it appropriate to call a professor for a recommendation on the weekend?	Is it appropriate to send a gift to a professor for an online course?	StackExchange Network: http://academia.stackexchange.com/questions/26388 Author: user18244 (http://academia.stackexchange.com/users/18244)	StackExchange Network: http://academia.stackexchange.com/questions/21446 Author: JamalS (http://academia.stackexchange.com/users/15736)
question-question	2016	1177	5	How do I pump up water pressure in my shower?	How can I boost the water pressure in my shower?	StackExchange Network: http://diy.stackexchange.com/questions/32212 Author: Mike Hanas (http://diy.stackexchange.com/users/15320) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/71766 Author: Helen Masterson (http://diy.stackexchange.com/users/41445)
question-question	2016	1185	0	What is the significance of the cat?	What is the significance of the artwork?	StackExchange Network: http://movies.stackexchange.com/questions/1987 Author: ray (http://movies.stackexchange.com/users/1134) Last Editor: user1887 (No LastEditorUserId. Deleted?)	StackExchange Network: http://movies.stackexchange.com/questions/11177 Author: EvelynV76 (http://movies.stackexchange.com/users/4713) Last Editor: coleopterist (http://movies.stackexchange.com/users/3650)
question-question	2016	1192	4	What can I do to fix store-bought mayonnaise that split?	How do I make mayonnaise split?	StackExchange Network: http://cooking.stackexchange.com/questions/27333 Author: ria (http://cooking.stackexchange.com/users/12649) Last Editor: Aaronut (http://cooking.stackexchange.com/users/41)	StackExchange Network: http://cooking.stackexchange.com/questions/40528 Author: John (http://cooking.stackexchange.com/users/22106)
question-question	2016	1208	3	How can I stop my pie from burning?	How can I safely re-heat a chicken pie without burning the crust?	StackExchange Network: http://cooking.stackexchange.com/questions/23761 Author: Lotte Laat (http://cooking.stackexchange.com/users/10126) Last Editor: ElendilTheTall (http://cooking.stackexchange.com/users/4194)	StackExchange Network: http://cooking.stackexchange.com/questions/50471 Author: Jimbo (http://cooking.stackexchange.com/users/29835)
question-question	2016	1214	1	How can I work out how valuable I am to my boss and company?	How to tell my company that I am having issues with my boss?	StackExchange Network: http://workplace.stackexchange.com/questions/18652 Author: blazerr (http://workplace.stackexchange.com/users/13761)	StackExchange Network: http://workplace.stackexchange.com/questions/33387 Author: oneworld (http://workplace.stackexchange.com/users/8743) Last Editor: jmort253 (http://workplace.stackexchange.com/users/98)
question-question	2016	1216	1	Why do you need to peel peaches to can them?	How to peel peaches?	StackExchange Network: http://cooking.stackexchange.com/questions/7241 Author: Vaccano (http://cooking.stackexchange.com/users/2439) Last Editor: Vaccano (http://cooking.stackexchange.com/users/2439)	StackExchange Network: http://cooking.stackexchange.com/questions/692 Author: pdemarest (http://cooking.stackexchange.com/users/34) Last Editor: JustRightMenus (http://cooking.stackexchange.com/users/364)
question-question	2016	1218	1	How do I increase the height of a sliding glass door lock?	How do I measure a standard sliding glass door?	StackExchange Network: http://diy.stackexchange.com/questions/12914 Author: NullReference (http://diy.stackexchange.com/users/5563) Last Editor: NullReference (http://diy.stackexchange.com/users/5563)	StackExchange Network: http://diy.stackexchange.com/questions/21031 Author: n00b (http://diy.stackexchange.com/users/7023)
question-question	2016	1219	1	What does it mean by a "research university"?	What does "university ranking" mean for a graduate admissions committee?	StackExchange Network: http://academia.stackexchange.com/questions/7417 Author: user4271 (No OwnerUserId. Deleted?) Last Editor: Noha Kareem (http://academia.stackexchange.com/users/4331)	StackExchange Network: http://academia.stackexchange.com/questions/13061 Author: user774025 (http://academia.stackexchange.com/users/86) Last Editor: Jeromy Anglim (http://academia.stackexchange.com/users/62)
question-question	2016	1222	1	How do I clean a very dirty refrigerator?	How do I clean a Hammerite paint brush?	StackExchange Network: http://diy.stackexchange.com/questions/1769 Author: Joseph (http://diy.stackexchange.com/users/595) Last Editor: Aarthi (http://diy.stackexchange.com/users/3312)	StackExchange Network: http://diy.stackexchange.com/questions/1483 Author: Dimitri C. (http://diy.stackexchange.com/users/657) Last Editor: Aarthi (http://diy.stackexchange.com/users/3312)
question-question	2016	1223	2	How to apply for a Schengen visa?	Is it possible to get a Schengen visa for future date?	StackExchange Network: http://travel.stackexchange.com/questions/49592 Author: Tratimp78 (http://travel.stackexchange.com/users/30741) Last Editor: hippietrail (http://travel.stackexchange.com/users/140)	StackExchange Network: http://travel.stackexchange.com/questions/31176 Author: john knight (http://travel.stackexchange.com/users/16983) Last Editor: Relaxed (http://travel.stackexchange.com/users/6669)
question-question	2016	1238	3	How do I replace a broken halogen bulb in the recessed light in my bathroom?	How to replace recessed halogen light from an eyeball fixture?	StackExchange Network: http://diy.stackexchange.com/questions/21363 Author: jkask (http://diy.stackexchange.com/users/9540) Last Editor: gregmac (http://diy.stackexchange.com/users/157)	StackExchange Network: http://diy.stackexchange.com/questions/52479 Author: Lazaracus (http://diy.stackexchange.com/users/27738)
question-question	2016	1249	4	Should I negotiate if I'm offered more than what I initially asked for?	I was offered the minimum salary I requested, should I ask for more?	StackExchange Network: http://workplace.stackexchange.com/questions/10747 Author: ConditionRacer (http://workplace.stackexchange.com/users/4600) Last Editor: ReallyTiredOfThisGame (http://workplace.stackexchange.com/users/16)	StackExchange Network: http://workplace.stackexchange.com/questions/13921 Author: tony984 (http://workplace.stackexchange.com/users/10312) Last Editor: gnat (http://workplace.stackexchange.com/users/168)
question-question	2016	1254	2	How can I be sure my water softener is working?	How can I determine what is in my water?	StackExchange Network: http://diy.stackexchange.com/questions/52212 Author: Prete (http://diy.stackexchange.com/users/27579) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/15853 Author: SalarianEngineer (http://diy.stackexchange.com/users/6899)
question-question	2016	1255	1	How do I wire a bathroom exhaust fan/light to two switches?	How do I wire a combo with two supplies?	StackExchange Network: http://diy.stackexchange.com/questions/27990 Author: lou (http://diy.stackexchange.com/users/13083) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/30564 Author: Don Korrecta (http://diy.stackexchange.com/users/14490) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1270	3	Is it acceptable as referee to contact an author on a paper you review?	Is it appropriate as a referee to contact an author after the editor rejected the manuscript?	StackExchange Network: http://academia.stackexchange.com/questions/9523 Author: Name (http://academia.stackexchange.com/users/907) Last Editor: Peter Jansson (http://academia.stackexchange.com/users/4394)	StackExchange Network: http://academia.stackexchange.com/questions/15739 Author: dgraziotin (http://academia.stackexchange.com/users/7112) Last Editor: Faheem Mitha (http://academia.stackexchange.com/users/285)
question-question	2016	1274	0	What kind of spider web is this - and how do I get rid of it?	What kind of board is this, and where can I get some?	StackExchange Network: http://diy.stackexchange.com/questions/8042 Author: warren (http://diy.stackexchange.com/users/178)	StackExchange Network: http://diy.stackexchange.com/questions/61728 Author: Ariel (http://diy.stackexchange.com/users/19728) Last Editor: Ariel (http://diy.stackexchange.com/users/19728)
question-question	2016	1286	1	How should I cite a screenshot in APA style for my student paper?	How should I cite StackOverflow questions in my term paper?	StackExchange Network: http://academia.stackexchange.com/questions/32797 Author: Emilie (http://academia.stackexchange.com/users/11673) Last Editor: Enthusiastic Student (http://academia.stackexchange.com/users/15723)	StackExchange Network: http://academia.stackexchange.com/questions/31773 Author: Robin Thuran Malhotra (http://academia.stackexchange.com/users/24345) Last Editor: Enthusiastic Student (http://academia.stackexchange.com/users/15723)
question-question	2016	1292	3	What is a good solo to learn in the Dorian mode?	What is a good guitar solo to learn in the minor scale?	StackExchange Network: http://music.stackexchange.com/questions/1262 Author: yossarian (http://music.stackexchange.com/users/71) [CommunityWiki]	StackExchange Network: http://music.stackexchange.com/questions/1258 Author: yossarian (http://music.stackexchange.com/users/71) [CommunityWiki] Last Editor: Cody Guldner (http://music.stackexchange.com/users/5873)
question-question	2016	1295	2	How do I cap a T junction on a roof ridge?	How do I finish a ridge cap?	StackExchange Network: http://diy.stackexchange.com/questions/30855 Author: Mark Saffian (http://diy.stackexchange.com/users/14631) Last Editor: BMitch (http://diy.stackexchange.com/users/2196)	StackExchange Network: http://diy.stackexchange.com/questions/16763 Author: Tester101 (http://diy.stackexchange.com/users/33) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1297	1	How do you teach a toddler not to share?	How do you get a child to eat?	StackExchange Network: http://parenting.stackexchange.com/questions/7446 Author: Beofett (http://parenting.stackexchange.com/users/420)	StackExchange Network: http://parenting.stackexchange.com/questions/4397 Author: Ryan (http://parenting.stackexchange.com/users/2305)
question-question	2016	1314	1	Why doesn't my cat lick me?	Why doesn't my cat like being held?	StackExchange Network: http://pets.stackexchange.com/questions/2850 Author: Cleo Maranski (http://pets.stackexchange.com/users/1141)	StackExchange Network: http://pets.stackexchange.com/questions/2179 Author: l19 (http://pets.stackexchange.com/users/727) Last Editor: JoshDM (http://pets.stackexchange.com/users/129)
question-question	2016	1324	2	How do I stop my dog from jumping on me?	How do I stop my dog from barking at people through the fence?	StackExchange Network: http://pets.stackexchange.com/questions/2304 Author: user810 (http://pets.stackexchange.com/users/810) Last Editor: JoshDM (http://pets.stackexchange.com/users/129)	StackExchange Network: http://pets.stackexchange.com/questions/18 Author: ElefantPhace (http://pets.stackexchange.com/users/25) Last Editor: JoshDM (http://pets.stackexchange.com/users/129)
question-question	2016	1328	2	How to make a strong mug of filter coffee without any Coffee machine?	How to make a strong mug of instant Coffee?	StackExchange Network: http://cooking.stackexchange.com/questions/42447 Author: abcd (http://cooking.stackexchange.com/users/6168)	StackExchange Network: http://cooking.stackexchange.com/questions/42353 Author: abcd (http://cooking.stackexchange.com/users/6168) Last Editor: abcd (http://cooking.stackexchange.com/users/6168)
question-question	2016	1334	1	How do I repair this broken pipe?	How do I level a pipe with the ground?	StackExchange Network: http://diy.stackexchange.com/questions/15173 Author: Vinay (http://diy.stackexchange.com/users/6598) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/3955 Author: divided (http://diy.stackexchange.com/users/1004)
question-question	2016	1344	2	What are the types of Guitar available and what are the pros and cons of each?	What are the advantages and disadvantages of various methods of supporting the classical guitar?	StackExchange Network: http://music.stackexchange.com/questions/15733 Author: TheIndependentAquarius (http://music.stackexchange.com/users/2873) Last Editor: Shevliaskovic (http://music.stackexchange.com/users/7356)	StackExchange Network: http://music.stackexchange.com/questions/5872 Author: Scott Severance (http://music.stackexchange.com/users/2156) Last Editor: Scott Severance (http://music.stackexchange.com/users/2156)
question-question	2016	1348	1	What type of lag bolts should I use for a deck?	What type of screws should I use?	StackExchange Network: http://diy.stackexchange.com/questions/31659 Author: Michael (http://diy.stackexchange.com/users/7291) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/37685 Author: user19100 (http://diy.stackexchange.com/users/19100) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)
question-question	2016	1352	1	How do I paint art onto a wall?	How do I make this paint match?	StackExchange Network: http://diy.stackexchange.com/questions/36549 Author: JoJo (http://diy.stackexchange.com/users/15924)	StackExchange Network: http://diy.stackexchange.com/questions/28789 Author: jhstuckey (http://diy.stackexchange.com/users/12865) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1355	1	What's the best way to introduce a chinchilla to a household with cats?	What is the best way to introduce cats to newborns?	StackExchange Network: http://pets.stackexchange.com/questions/2282 Author: Spiderman (http://pets.stackexchange.com/users/481) Last Editor: Spiderman (http://pets.stackexchange.com/users/481)	StackExchange Network: http://pets.stackexchange.com/questions/4364 Author: dethtron5000 (http://pets.stackexchange.com/users/1434)
question-question	2016	1360	0	What's the best way to store potatoes and maximize their shelf-life?	What is the best way to store fresh berries?	StackExchange Network: http://cooking.stackexchange.com/questions/419 Author: Lee (http://cooking.stackexchange.com/users/157)	StackExchange Network: http://cooking.stackexchange.com/questions/18502 Author: Beofett (http://cooking.stackexchange.com/users/7019)
question-question	2016	1371	2	How do I fix a hole/gap between my shower tile and the dry wall next to it?	How do I patch a gap between my bathtub and wall?	StackExchange Network: http://diy.stackexchange.com/questions/48949 Author: Carrie (http://diy.stackexchange.com/users/25308)	StackExchange Network: http://diy.stackexchange.com/questions/35994 Author: user18219 (http://diy.stackexchange.com/users/18219) Last Editor: BMitch (http://diy.stackexchange.com/users/2196)
question-question	2016	1372	1	What is the best way to store fresh berries?	What is the best way to store ground coffee?	StackExchange Network: http://cooking.stackexchange.com/questions/18502 Author: Beofett (http://cooking.stackexchange.com/users/7019)	StackExchange Network: http://cooking.stackexchange.com/questions/36751 Author: Jefromi (http://cooking.stackexchange.com/users/1672)
question-question	2016	1392	4	What does this tablature notation mean?	What does this notation mean?	StackExchange Network: http://music.stackexchange.com/questions/5010 Author: Ted Wong (http://music.stackexchange.com/users/1664) Last Editor: Dom (http://music.stackexchange.com/users/7222)	StackExchange Network: http://music.stackexchange.com/questions/30028 Author: Rory Becker (http://music.stackexchange.com/users/19008) Last Editor: Meaningful Username (http://music.stackexchange.com/users/8682)
question-question	2016	1394	3	How can I get rid of fleas?	How do I get rid of fleas on my rabbit?	StackExchange Network: http://pets.stackexchange.com/questions/107 Author: Beofett (http://pets.stackexchange.com/users/57) Last Editor: Spiderman (http://pets.stackexchange.com/users/481)	StackExchange Network: http://pets.stackexchange.com/questions/925 Author: Jessica Dishaw (http://pets.stackexchange.com/users/229) Last Editor: Cucamonga (http://pets.stackexchange.com/users/101)
question-question	2016	1420	3	How can I add a GFCI receptacle on a circuit with split receptacles?	How can I add a GFCI breaker on two circuits with a shared neutral without rewiring?	StackExchange Network: http://diy.stackexchange.com/questions/58173 Author: Opus (http://diy.stackexchange.com/users/31927) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/16103 Author: RJH (http://diy.stackexchange.com/users/7019) Last Editor: Jay Bazuzi (http://diy.stackexchange.com/users/80)
question-question	2016	1439	1	What does it mean to write a song in a certain key?	Is it possible to write a song without a key?	StackExchange Network: http://music.stackexchange.com/questions/6445 Author: Milo (http://music.stackexchange.com/users/2075)	StackExchange Network: http://music.stackexchange.com/questions/3578 Author: Saeed Neamati (http://music.stackexchange.com/users/925) Last Editor: rshallit (http://music.stackexchange.com/users/21)
question-question	2016	1453	2	What is a good solo to learn in the Dorian mode?	What is a good solo to learn in the major scale?	StackExchange Network: http://music.stackexchange.com/questions/1262 Author: yossarian (http://music.stackexchange.com/users/71) [CommunityWiki]	StackExchange Network: http://music.stackexchange.com/questions/1148 Author: yossarian (http://music.stackexchange.com/users/71) [CommunityWiki]
question-question	2016	1457	4	Why isn't the switch working to turn off my ceiling lamp after I replaced a fan w/light?	Why does my ceiling fan turn off when I turn on the lights?	StackExchange Network: http://diy.stackexchange.com/questions/18327 Author: Liz (http://diy.stackexchange.com/users/7530) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/68743 Author: Amado Rivas (http://diy.stackexchange.com/users/39128) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1458	1	How long should I wait between grout application and sealant?	How long should I wait for plaster to dry/cure between coats?	StackExchange Network: http://diy.stackexchange.com/questions/16202 Author: MPelletier (http://diy.stackexchange.com/users/1601)	StackExchange Network: http://diy.stackexchange.com/questions/28769 Author: amphibient (http://diy.stackexchange.com/users/9354) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1475	0	What is the difference between a stock and a bond?	What is the difference between a tortoise and a turtle?	StackExchange Network: http://money.stackexchange.com/questions/10602 Author: DavinKF (http://money.stackexchange.com/users/4590) Last Editor: Dheer (http://money.stackexchange.com/users/1113)	StackExchange Network: http://pets.stackexchange.com/questions/5577 Author: Spiderman (http://pets.stackexchange.com/users/481)
question-question	2016	1482	2	How do I remove paint from a wood floor?	How to remove milk smell from hardwood floor?	StackExchange Network: http://diy.stackexchange.com/questions/28829 Author: Risiki (http://diy.stackexchange.com/users/13549) Last Editor: Niall C. (http://diy.stackexchange.com/users/22)	StackExchange Network: http://diy.stackexchange.com/questions/31415 Author: Flo and James (http://diy.stackexchange.com/users/14918) Last Editor: Flo and James (http://diy.stackexchange.com/users/14918)
question-question	2016	1483	3	How does Paying credit card in full VS paying with interest will affect your credit score?	Will paying off a credit card early affect my credit score?	StackExchange Network: http://money.stackexchange.com/questions/13843 Author: WowBow (http://money.stackexchange.com/users/5889)	StackExchange Network: http://money.stackexchange.com/questions/24973 Author: Gitano (http://money.stackexchange.com/users/11626)
question-question	2016	1485	0	What is the difference between mono and stereo?	What is the difference between balls in Test and ODI Cricket?	StackExchange Network: http://music.stackexchange.com/questions/24631 Author: Mark Gabriel (http://music.stackexchange.com/users/12932) Last Editor: Tim (http://music.stackexchange.com/users/2808)	StackExchange Network: http://sports.stackexchange.com/questions/2358 Author: hims056 (http://sports.stackexchange.com/users/540) Last Editor: iDev (http://sports.stackexchange.com/users/921)
question-question	2016	1487	0	What is the best way to store my sleeping bag for long periods of time?	What's the best way to store asparagus?	StackExchange Network: http://outdoors.stackexchange.com/questions/318 Author: Reverend Gonzo (http://outdoors.stackexchange.com/users/39) Last Editor: Benedikt Bauer (http://outdoors.stackexchange.com/users/2410)	StackExchange Network: http://cooking.stackexchange.com/questions/15114 Author: KatieK (http://cooking.stackexchange.com/users/1685)
question-question	2016	1492	1	How long can you keep chocolate in the freezer?	How long can I keep bread dough in the refrigerator?	StackExchange Network: http://cooking.stackexchange.com/questions/17691 Author: Aurora (http://cooking.stackexchange.com/users/7390)	StackExchange Network: http://cooking.stackexchange.com/questions/40039 Author: Jefromi (http://cooking.stackexchange.com/users/1672)
question-question	2016	1502	3	Should I contact a PhD student or his supervisor for potential collaboration?	How should a PhD student approach a collaboration?	StackExchange Network: http://academia.stackexchange.com/questions/32826 Author: user12635 (http://academia.stackexchange.com/users/12635) Last Editor: jakebeal (http://academia.stackexchange.com/users/22733)	StackExchange Network: http://academia.stackexchange.com/questions/2707 Author: UltimaRatioRegum (http://academia.stackexchange.com/users/1392) Last Editor: Bravo (http://academia.stackexchange.com/users/411)
question-question	2016	1523	4	How to make good coffee in a Moka pot?	How to make more than one good cup of coffee with a moka pot?	StackExchange Network: http://cooking.stackexchange.com/questions/13059 Author: notthetup (http://cooking.stackexchange.com/users/4283) Last Editor: notthetup (http://cooking.stackexchange.com/users/4283)	StackExchange Network: http://cooking.stackexchange.com/questions/46264 Author: pm_2 (http://cooking.stackexchange.com/users/1710) Last Editor: Jolenealaska (http://cooking.stackexchange.com/users/20183)
question-question	2016	1524	1	How do I prepare this porous interior wall for paint?	How do I install a new interior partition wall?	StackExchange Network: http://diy.stackexchange.com/questions/17037 Author: CatchingMonkey (http://diy.stackexchange.com/users/7165) Last Editor: Chris Cudmore (http://diy.stackexchange.com/users/928)	StackExchange Network: http://diy.stackexchange.com/questions/56083 Author: Dave (http://diy.stackexchange.com/users/30233) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1527	4	What could be causing my GFCI to trip?	What could be causing my GFCI outlet to trip?	StackExchange Network: http://diy.stackexchange.com/questions/21449 Author: Greg (http://diy.stackexchange.com/users/1043) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/55459 Author: Sean (http://diy.stackexchange.com/users/29879) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1536	1	How do I prepare this porous interior wall for paint?	How do I make this paint match?	StackExchange Network: http://diy.stackexchange.com/questions/17037 Author: CatchingMonkey (http://diy.stackexchange.com/users/7165) Last Editor: Chris Cudmore (http://diy.stackexchange.com/users/928)	StackExchange Network: http://diy.stackexchange.com/questions/28789 Author: jhstuckey (http://diy.stackexchange.com/users/12865) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
question-question	2016	1549	4	What could be wrong with my furnace?	What is wrong with my gas furnace?	StackExchange Network: http://diy.stackexchange.com/questions/10989 Author: furnace question (http://diy.stackexchange.com/users/4724) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)	StackExchange Network: http://diy.stackexchange.com/questions/52886 Author: user2059078 (http://diy.stackexchange.com/users/19581) Last Editor: Tester101 (http://diy.stackexchange.com/users/33)
